"date","close","volume","open","high","low"
"2008/09/22","18.7214","213955344.0000","19.9914","20.0357","18.6657"
"2008/09/19","20.1300","357663987.0000","20.3714","20.6000","19.4729"
"2008/09/18","19.1557","418680276.0000","18.6529","20.0000","17.2400"
"2008/09/17","18.2614","299816530.0000","19.7843","19.7871","18.2614"
"2008/09/16","19.9829","299580630.0000","19.1229","20.3571","18.8786"
"2008/09/15","20.0514","229793129.0000","20.2900","21.0986","20.0514"
"2008/09/12","21.2771","198030689.0000","21.5586","21.5586","20.9286"
"2008/09/11","21.8071","242589553.0000","21.1686","21.8557","20.8571"
"2008/09/10","21.6586","243263793.0000","21.7600","22.1414","21.2571"
"2008/09/09","21.6686","311031163.0000","22.4086","22.8514","21.3986"
"2008/09/08","22.5600","261433418.0000","23.5100","23.5557","21.6369"
"2008/09/05","22.8829","196548999.0000","22.6557","23.2000","22.5214"
"2008/09/04","23.0314","185707606.0000","23.6943","23.9875","22.9729"
"2008/09/03","23.8514","183683415.0000","23.8343","24.0971","23.4286"
"2008/09/02","23.7414","194434788.0000","24.6286","24.7857","23.5714"
"2008/08/29","24.2186","149788565.0000","24.7086","24.7857","24.1486"
"2008/08/28","24.8200","107703362.0000","25.0400","25.1786","24.6786"
"2008/08/27","24.9528","119143396.0000","24.7586","25.1086","24.5987"
"2008/08/26","24.8057","111348823.0000","24.6800","24.9828","24.6586"
"2008/08/25","24.6500","121049286.0000","25.1643","25.1757","24.5228"
"2008/08/22","25.2557","109873363.0000","25.1171","25.3571","25.0814"
"2008/08/21","24.8986","134917270.0000","24.9243","25.0643","24.5557"
"2008/08/20","25.1200","126718798.0000","24.9676","25.2771","24.8014"
"2008/08/19","24.7900","153915766.0000","24.9343","25.2957","24.5443"
"2008/08/18","25.0557","137832351.0000","25.0814","25.4014","24.8314"
"2008/08/15","25.1057","176996663.0000","25.5771","25.6786","25.0071"
"2008/08/14","25.6171","177684343.0000","25.4757","25.7786","25.4057"
"2008/08/13","25.6143","210556213.0000","25.4257","25.7143","25.1286"
"2008/08/12","25.2471","208987793.0000","24.7886","25.6128","24.7871"
"2008/08/11","24.7943","222653337.0000","24.2957","25.2143","24.2386"
"2008/08/08","24.2214","178425574.0000","23.4086","24.2357","23.3929"
"2008/08/07","23.3671","168008730.0000","23.2443","23.7357","23.0714"
"2008/08/06","23.4557","197800459.0000","22.8529","23.9143","22.5714"
"2008/08/05","22.9486","171931322.0000","22.2029","22.9714","22.1171"
"2008/08/04","21.8900","147694724.0000","22.3714","22.5571","21.8443"
"2008/08/01","22.3800","130755839.0000","22.8429","22.8557","22.2500"
"2008/07/31","22.7071","159163178.0000","22.5057","23.1714","22.4257"
"2008/07/30","22.8400","181038184.0000","22.5400","22.9271","22.2971"
"2008/07/29","22.4400","170951881.0000","22.2014","22.7786","21.9500"
"2008/07/28","22.0571","195099859.0000","23.1914","23.2100","22.0029"
"2008/07/25","23.1600","158194517.0000","22.9143","23.2857","22.6643"
"2008/07/24","22.7186","209452873.0000","23.4743","23.6086","22.6357"
"2008/07/23","23.7514","264714109.0000","23.5700","24.0528","23.0800"
"2008/07/22","23.1457","469122431.0000","21.2857","23.2514","20.9329"
"2008/07/21","23.7557","310129983.0000","23.8428","23.9286","23.0171"
"2008/07/18","23.5929","215647245.0000","24.0743","24.2357","23.5714"
"2008/07/17","24.5443","188662937.0000","24.8714","24.9971","24.4843"
"2008/07/16","24.6871","186930436.0000","24.3143","24.7043","24.0857"
"2008/07/15","24.2343","259847638.0000","24.6400","24.8200","23.7700"
"2008/07/14","24.8400","221327816.0000","25.6057","25.6143","24.7257"
"2008/07/11","24.6543","232340220.0000","25.0671","25.3014","24.4286"
"2008/07/10","25.2328","209579153.0000","24.9886","25.3343","24.4814"
"2008/07/09","24.8928","223687237.0000","25.7428","25.8443","24.8771"
"2008/07/08","25.6500","222032297.0000","25.0571","25.6714","24.6771"
"2008/07/07","25.0228","204853661.0000","24.7371","25.3043","24.5571"
"2008/07/03","24.3028","130859299.0000","24.2271","24.5957","23.6786"
"2008/07/02","24.0257","209373493.0000","25.0286","25.3500","24.0255"
"2008/07/01","24.9543","277547563.0000","23.4614","24.9600","23.4286"
"2008/06/30","23.9200","170970151.0000","24.3128","24.5714","23.8029"
"2008/06/27","24.2986","259441218.0000","23.7871","24.3671","23.4500"
"2008/06/26","24.0371","217047805.0000","24.8671","24.9777","24.0014"
"2008/06/25","25.3414","160818538.0000","24.9443","25.5471","24.8400"
"2008/06/24","24.7500","155477327.0000","24.6243","25.1114","24.5186"
"2008/06/23","24.7371","161343188.0000","24.9628","25.1257","24.5086"
"2008/06/20","25.0386","221920997.0000","25.6214","25.8571","25.0000"
"2008/06/19","25.8428","197969579.0000","25.5071","26.0486","25.2571"
"2008/06/18","25.5357","202745121.0000","25.8743","26.0286","25.3357"
"2008/06/17","25.9186","224854207.0000","25.4428","25.9986","25.3443"
"2008/06/16","25.2628","262753619.0000","24.4714","25.4143","24.1528"
"2008/06/13","24.6243","336293331.0000","24.5200","24.8800","23.6157"
"2008/06/12","24.7514","326588948.0000","25.9271","26.0857","24.4571"
"2008/06/11","25.8300","240184982.0000","26.3343","26.5714","25.6557"
"2008/06/10","26.5200","285075086.0000","25.7871","26.6828","25.5743"
"2008/06/09","25.9443","471402121.0000","26.3986","26.4200","25.1071"
